BSC Star Number,RA,DEC,Mag
4613,181.49916666666672,-3.1316666666666664,6.37
4614,181.5825,-68.65083333333334,6.23
4615,181.59625000000003,-65.70916666666668,6.06
4616,181.72041666666675,-64.61361111111114,4.15
4617,181.95750000000007,-75.36694444444446,5.18
4618,182.02166666666673,-50.66138888888891,4.47
4619,182.02000000000004,-50.763333333333364,6.37
4620,182.06125,-48.69277777777777,5.34
4621,182.08958333333337,-50.722500000000004,2.6
4622,182.10250000000002,-60.84722222222224,6.22
4623,182.10333333333338,-24.728888888888893,4.02
4624,182.2241666666667,-44.32611111111111,5.75
4625,182.22708333333335,-41.2313888888889,5.48
4626,182.42208333333338,1.8977777777777785,5.95
4627,182.44708333333338,74.6613888888889,6.35
4628,182.51041666666666,-34.70500000000002,6.17
4629,182.51416666666668,5.806944444444448,5.72
4630,182.53125000000003,-22.619722222222236,3.0
4631,182.64083333333335,-37.870277777777794,6.06
4632,182.63166666666666,16.80916666666667,6.39
4633,182.69208333333333,27.28138888888889,6.01
4634,182.77041666666665,-61.2775,6.08
4635,182.76624999999999,-23.602500000000006,5.46
4636,182.76208333333335,-45.42277777777779,6.61
4637,182.88083333333336,-51.359444444444456,6.23
4638,182.91291666666666,-52.36861111111113,3.96
4639,182.75000000000003,81.71000000000005,6.0
4640,182.96333333333334,25.870277777777787,5.66
4641,182.93708333333336,57.05444444444447,6.43
4642,183.00500000000005,28.536111111111126,6.49
4643,183.03875000000002,20.541944444444454,5.57
4644,183.0916666666667,-62.95083333333335,5.92
4645,183.19500000000002,-70.15194444444445,6.17
4646,183.0495833333333,77.61638888888889,5.14
4647,183.30416666666676,-34.125555555555565,6.5
4648,183.35541666666674,-38.929166666666674,5.76
4649,183.48208333333343,-78.57361111111113,6.35
4650,183.35791666666674,10.262222222222226,5.85
4651,183.40291666666675,-33.79277777777778,6.33
4652,183.51083333333344,-45.7238888888889,5.31
4653,183.57000000000005,-64.40861111111113,6.22
4654,183.68083333333337,53.43472222222223,6.16
4655,183.7483333333334,-20.844166666666673,5.83
4656,183.7862500000001,-58.74888888888889,2.8
4657,183.79416666666677,-10.312500000000002,6.11
4658,183.87708333333342,-41.91305555555556,6.26
4659,183.78541666666672,70.20000000000003,5.71
4660,183.85666666666677,57.0325,3.31
4661,183.94583333333338,-23.353611111111125,6.54
4662,183.9516666666667,-17.54194444444445,2.59
4663,184.00083333333336,14.898888888888889,5.1
4664,184.09791666666672,-72.61472222222224,6.22
4665,183.92250000000004,72.55083333333333,6.29
4666,184.03166666666672,40.66027777777779,5.66
4667,184.08541666666673,23.945277777777783,4.95
4668,184.12541666666672,33.0613888888889,5.0
4669,184.27500000000003,-65.69277777777778,6.06
4670,184.26375000000004,-16.69361111111111,6.05
4671,184.3920833333334,-67.96083333333334,4.11
4672,184.37291666666673,53.19111111111111,5.81
4673,184.3770833333334,28.93722222222223,5.7
4674,184.58625000000004,-79.31222222222226,4.26
4675,184.44708333333338,-36.093888888888884,6.15
4676,184.43458333333334,15.144166666666669,6.34
4677,184.5379166666667,-3.9544444444444444,6.99
4678,184.54,-3.948611111111112,6.54
4679,184.60875000000007,-64.00305555555555,4.04
4680,184.63166666666666,30.249166666666678,6.23
4681,184.6679166666667,-0.7872222222222224,5.9
4682,184.74875000000003,-55.14305555555557,5.0
4683,184.21416666666676,86.43611111111116,6.33
4684,184.75875,26.007777777777783,6.48
4685,184.82958333333337,23.03472222222222,6.27
4686,183.83458333333337,87.70000000000003,6.28
4687,184.70791666666668,75.16055555555558,5.38
4688,184.87333333333336,28.156944444444452,6.33
4689,184.9766666666667,-0.6669444444444445,3.89
4690,184.9529166666667,48.9841666666667,5.29
4691,185.04458333333335,-22.17555555555556,5.97
4692,185.1166666666667,-65.84277777777778,6.21
4693,185.08208333333334,26.619444444444454,5.54
4694,185.07375000000005,26.001944444444447,6.15
4695,185.08750000000006,3.3125000000000013,4.96
4696,185.1404166666667,-22.215833333333347,5.21
4697,185.17916666666673,17.79277777777778,4.74
4698,185.17208333333335,27.05472222222223,7.13
4699,185.23208333333338,-13.565555555555557,5.14
4700,185.34000000000006,-60.40111111111113,3.59
4701,185.21166666666664,57.86388888888891,5.55
4702,185.48958333333343,-56.374722222222225,5.92
4703,185.53041666666678,-67.52194444444449,5.15
4704,185.5495833333334,-68.30750000000005,5.74
4705,185.54500000000007,24.7738888888889,6.19
4706,185.70541666666674,-57.67611111111112,5.39
4707,185.6262500000001,25.846111111111114,4.81
4708,185.6333333333334,5.3055555555555545,6.4
4709,186.40625000000003,-86.15055555555561,6.33
4710,185.80750000000003,-67.63166666666667,6.36
4711,185.84000000000003,-24.84055555555556,5.68
4712,185.89750000000004,-35.4127777777778,5.32
4713,185.9037500000001,-39.30305555555556,6.4
4714,185.93708333333342,-38.91111111111111,5.79
4715,185.9458333333334,42.54277777777778,6.06
4716,186.00625000000005,51.56222222222221,4.8
4717,186.07708333333335,26.098611111111122,5.18
4718,186.18625000000003,-41.38416666666668,6.25
4719,186.11125000000007,25.582777777777785,6.42
4720,186.32208333333335,-65.77055555555556,6.3
4721,186.2854166666667,-42.51444444444445,6.11
4722,186.29875000000004,-11.610277777777778,5.95
4723,186.3266666666667,-27.749166666666678,6.09
4724,186.34083333333334,-35.18638888888889,5.73
4725,186.3129166666667,23.926111111111116,6.03
4726,186.26333333333338,56.77750000000002,5.81
4727,186.27666666666673,63.80277777777778,6.32
4728,186.46208333333334,39.01861111111112,5.02
4729,186.62875000000005,-63.1225,4.86
4730,186.6495833333334,-63.09916666666667,1.33
4731,186.6520833333334,-63.09944444444446,1.73
4732,186.63166666666666,-51.450833333333364,4.82
4733,186.60041666666666,27.268333333333334,4.95
4734,186.7008333333334,-48.913333333333355,6.26
4735,186.71541666666667,-32.83000000000003,5.55
4736,186.85249999999996,-63.789166666666674,6.0
4737,186.73458333333338,28.268333333333334,4.36
4738,186.74708333333334,26.825555555555557,5.0
4739,186.86958333333334,-58.99194444444448,5.5
4740,186.6008333333334,71.92972222222224,6.24
4741,186.9254166666667,8.610277777777778,6.37
4742,186.95583333333332,-16.631944444444454,6.35
4743,187.01,-50.230555555555576,3.91
4744,187.07875,-64.3413888888889,6.04
4745,186.89625000000004,55.71277777777781,5.7
4746,186.96500000000006,-4.615277777777778,6.22
4747,187.10625,-61.79527777777779,6.22
4748,187.09375,-39.041388888888896,5.44
4749,187.13916666666668,-56.407777777777795,6.15
4750,187.15875,26.226666666666667,6.54
4751,187.18583333333333,25.89916666666668,6.65
4752,187.22791666666672,25.91277777777778,5.29
4753,187.3620833333333,24.10888888888889,5.48
4754,187.47458333333336,-56.52472222222223,5.8
4755,187.49124999999995,-41.73611111111111,6.02
4756,187.43,20.896111111111118,5.69
4757,187.46625000000003,-16.515555555555565,2.95
4758,187.52000000000007,-13.393055555555561,6.35
4759,187.57291666666669,-23.69666666666667,5.63
4760,187.48874999999998,58.40583333333334,5.35
4761,187.51208333333338,51.53555555555556,6.21
4762,187.51791666666674,58.76750000000002,6.08
4763,187.79125000000005,-57.113333333333365,1.63
4764,187.81958333333344,-57.081111111111134,6.42
4765,187.5279166666667,69.20111111111113,4.95
4766,187.75250000000005,24.567222222222227,5.46
4767,187.7087500000001,53.076666666666675,6.21
4768,187.91791666666674,-59.423888888888904,5.48
4769,188.04166666666669,-73.0016666666667,5.88
4770,187.83916666666673,7.604166666666668,6.05
4771,187.98250000000007,-63.506111111111125,5.95
4772,187.91125000000005,-5.0525,6.19
4773,188.11666666666673,-72.13305555555553,3.87
4774,188.01875000000007,-32.53361111111113,6.46
4775,188.01750000000004,-16.19611111111111,4.31
4776,188.1500000000001,-13.859166666666667,5.74
4777,188.26208333333335,10.295555555555557,6.26
4778,188.34333333333342,-19.791944444444447,6.26
4779,188.3929166666667,-12.830277777777777,5.58
4780,188.39250000000004,24.283055555555563,6.29
4781,188.44500000000005,-9.451944444444445,5.48
4782,188.4966666666667,-49.909444444444446,6.38
4783,188.4120833333334,33.24750000000001,5.42
4784,188.44750000000008,33.38472222222223,6.24
4785,188.43541666666673,41.3575,4.26
4786,188.59666666666666,-23.396666666666672,2.65
4787,188.3708333333334,69.78833333333336,3.87
4788,188.67625000000004,-44.67333333333334,5.77
4789,188.7129166666667,22.629166666666674,4.81
4790,188.87083333333337,-61.84194444444447,6.22
4791,188.77625000000003,18.37722222222222,6.56
4792,188.78250000000008,18.37694444444444,5.02
4793,188.78375000000003,21.881388888888885,5.85
4794,188.93958333333336,-41.02194444444445,5.13
4795,188.68333333333337,70.02194444444449,4.94
4796,189.00500000000005,-39.87000000000001,5.8
4797,188.9941666666667,-20.52722222222222,6.2
4798,189.29583333333332,-69.13555555555557,2.69
4799,189.19750000000002,-5.831944444444446,5.87
4800,189.09708333333336,59.486944444444454,5.5
4801,189.24291666666664,17.089444444444446,5.68
4802,189.42583333333334,-48.54111111111113,3.86
4803,189.42583333333334,-27.138888888888886,5.45
4804,189.81041666666678,-75.36944444444447,6.49
4805,189.5183333333334,3.2825000000000015,6.33
4806,189.71875000000009,-67.19305555555557,6.25
4807,189.59333333333345,1.8547222222222228,5.71
4808,189.62500000000006,6.988333333333335,7.08
4809,189.6858333333334,-18.250277777777775,6.0
4810,189.76458333333335,-30.42222222222223,5.89
4811,189.69291666666678,40.874444444444464,6.37
4812,189.75875000000005,22.659444444444446,6.38
4813,189.81166666666678,-7.995555555555558,4.66
4814,189.9816666666667,-66.51166666666667,6.26
4815,189.78041666666678,21.062500000000007,5.46
4816,189.82041666666674,35.95194444444446,6.45
4817,189.96875000000009,-39.98750000000002,4.64
4818,190.3458333333334,-46.14555555555555,5.84
4819,190.3791666666667,-48.95972222222224,2.17
4820,190.52125000000004,-69.40750000000001,6.33
4821,190.31666666666672,-13.013611111111112,6.08
4822,190.31750000000008,-13.015000000000002,5.98
4823,190.48583333333343,-59.68583333333334,4.93
4824,190.39333333333335,10.426388888888892,6.19
4825,190.41500000000005,-1.449444444444445,3.65
4826,190.41500000000005,-1.449444444444445,3.68
4827,190.45500000000007,-19.75861111111111,6.03
4828,190.47125000000005,10.235555555555559,4.88
4829,190.48791666666673,6.806666666666668,5.59
4830,190.70958333333334,-63.05861111111114,5.31
4831,190.6475,-48.81305555555556,4.66
4832,190.70666666666673,-55.94722222222224,6.08
4833,190.39125000000004,62.71305555555558,6.07
4834,190.78791666666666,-56.17611111111112,6.0
4835,190.86750000000004,-58.90305555555557,6.4
4836,190.85958333333335,-40.17777777777778,6.44
4837,190.90875000000003,-1.5769444444444451,5.93
4838,190.99458333333337,-36.349166666666676,6.39
4839,191.00208333333336,-28.323888888888902,5.48
4840,190.76750000000004,61.15555555555559,6.38
4841,191.25708333333336,-68.83111111111111,6.16
4842,191.4079166666667,-60.981111111111126,4.69
4843,191.1129166666667,44.10305555555558,6.33
4844,191.57041666666677,-68.10805555555557,3.05
4845,191.24791666666673,39.27888888888888,5.95
4846,191.28250000000003,45.44027777777778,4.99
4847,191.40458333333333,7.673333333333336,5.22
4848,191.59458333333342,-56.48888888888891,4.65
4849,191.5937500000001,9.540000000000001,5.67
4850,191.69166666666675,-33.31555555555556,5.86
4851,191.66125000000005,16.577500000000008,5.12
4852,191.1083333333333,80.62111111111113,6.4
4853,191.93000000000006,-59.68861111111111,1.25
4854,191.7595833333334,5.950833333333335,6.34
4855,191.80666666666673,11.958055555555559,6.07
4856,191.88916666666674,-6.301944444444445,6.26
4857,191.97375000000002,-24.851666666666674,6.44
4858,191.96416666666676,3.5727777777777785,6.41
4859,191.82875000000004,62.78083333333335,5.89
4860,192.11000000000007,-27.597500000000007,5.66
4861,192.05958333333334,13.553055555555556,6.56
4862,192.4370833333334,-71.9863888888889,5.55
4863,191.89333333333337,66.79027777777777,5.43
4864,192.19583333333338,24.840277777777782,6.31
4865,192.22583333333344,14.122500000000006,5.7
4866,192.1741666666667,48.466944444444465,6.27
4867,192.16416666666674,60.32,5.85
4868,192.5500000000001,-60.40083333333336,6.75
4869,192.32250000000005,27.552222222222227,5.78
4870,193.74416666666667,-85.1233333333333,5.46
4871,192.58166666666673,-48.459722222222254,6.24
4872,192.74125,-52.78750000000001,5.73
4873,192.57250000000005,22.86333333333334,6.43
4874,192.67166666666674,-33.999444444444464,4.91
4875,192.54458333333338,37.51694444444447,5.89
4876,192.8241666666667,-60.32972222222224,5.72
4877,192.84541666666672,-10.338333333333333,6.41
4878,192.90375000000006,3.0566666666666675,6.02
4879,192.98666666666668,-39.68083333333333,5.98
4880,193.02208333333334,-48.09416666666668,6.33
4881,192.99125,-26.738055555555565,6.15
4882,193.1025,-53.82944444444447,6.24
4883,192.92458333333337,27.540555555555567,4.94
4884,193.05125,17.07388888888889,6.32
4885,193.26624999999999,-54.952500000000015,5.93
4886,193.11500000000004,16.122500000000002,6.3
4887,193.3408333333333,-60.328611111111115,5.76
4888,193.27875000000003,-48.94333333333335,4.33
4889,193.3591666666667,-40.1788888888889,4.27
4890,193.45458333333335,-60.37694444444446,5.9
4891,193.29666666666668,-3.5530555555555563,6.11
4892,192.27750000000003,83.41805555555558,5.85
4893,192.3066666666667,83.41277777777778,5.28
4894,193.32416666666668,21.245000000000008,4.9
4895,193.5916666666667,-58.43055555555558,6.58
4896,193.40875,-4.22388888888889,6.44
4897,193.66333333333338,-59.14666666666668,4.62
4898,193.6483333333334,-57.177777777777784,4.03
4899,193.6533333333333,-57.168333333333344,5.17
4900,193.45708333333334,12.418611111111113,6.25
4901,193.5779166666667,-11.648611111111114,6.0
4902,193.5883333333333,-9.538888888888895,4.79
4903,193.74375000000006,-44.15194444444447,5.89
4904,193.55458333333334,33.534444444444446,6.26
4905,193.50708333333336,55.95972222222225,1.77
4906,193.8308333333334,-42.91583333333333,5.47
4907,194.13125000000008,-72.18527777777778,5.93
4908,193.98750000000004,-56.836111111111116,5.32
4909,193.73541666666665,47.19666666666669,5.84
4910,193.9008333333334,3.397500000000001,3.38
4911,193.97208333333344,-15.326944444444445,6.17
4912,194.12541666666672,-26.460277777777776,6.62
4913,194.26833333333335,-51.19861111111111,5.16
4914,194.00166666666678,38.31472222222222,5.6
4915,194.0070833333334,38.318333333333335,2.9
4916,193.86875000000006,65.43861111111116,5.24
4917,194.07333333333344,54.09944444444445,5.82
4918,194.38833333333338,-22.75388888888889,6.31
4919,194.28208333333333,46.176944444444466,6.12
4920,194.73083333333338,17.40944444444444,4.78
4921,194.91458333333335,-3.8119444444444452,5.79
4922,195.13583333333332,-33.50527777777778,6.02
4923,195.56750000000005,-71.54888888888888,3.62
4924,195.06875000000002,30.785,4.9
4925,195.1495833333334,-3.368611111111113,5.99
4926,195.16166666666672,18.37305555555556,6.2
4927,194.6970833333334,75.47250000000001,6.01
4928,194.97958333333332,66.5972222222222,5.32
4929,195.29000000000002,17.123055555555567,5.96
4930,195.77166666666668,-71.47611111111112,6.03
4931,195.1825,56.36638888888889,4.93
4932,195.5441666666667,10.959166666666668,2.83
4933,195.88833333333338,-49.52722222222223,4.85
4934,195.44500000000005,63.61027777777779,6.0
4935,195.94208333333336,-20.583055555555564,5.58
4936,195.66833333333338,59.71611111111113,6.53
4937,195.9766666666667,-3.663333333333335,6.59
4938,196.2004166666667,-41.19666666666668,6.26
4939,196.37833333333344,-52.11500000000002,6.43
4940,196.56958333333344,-48.46361111111113,4.71
4941,196.64625000000007,-41.58861111111113,5.59
4942,196.72750000000002,-49.90611111111113,4.27
4943,196.43541666666675,35.7988888888889,5.25
4944,196.85083333333344,-59.860555555555564,5.99
4945,196.46791666666672,45.26861111111112,5.63
4946,196.5883333333334,21.15333333333334,5.99
4947,196.72625000000008,-35.86194444444445,6.54
4948,196.5425000000001,29.029444444444454,6.54
4949,196.59416666666672,22.61611111111112,5.6
4950,196.20708333333332,73.02527777777782,6.31
4951,196.90958333333342,-53.459722222222254,5.71
4952,197.02916666666673,-65.30638888888893,5.51
4953,196.59458333333336,62.041944444444475,6.14
4954,196.7945833333334,27.62472222222223,4.8
4955,196.97416666666678,-10.740277777777775,5.19
4956,196.97333333333336,27.555833333333332,6.19
4957,197.13541666666666,-8.984444444444447,5.55
4958,197.26375000000007,-23.118055555555557,4.95
4959,197.31000000000006,-9.538333333333334,6.32
4960,197.30166666666668,10.022222222222226,5.78
4961,197.43875000000008,-10.329444444444444,5.94
4962,197.4491666666667,16.84861111111112,5.91
4963,197.4875,-5.5388888888888905,4.38
4964,197.41125000000002,37.42305555555556,6.02
4965,197.7433333333333,-52.56694444444448,6.06
4966,197.965,-69.94194444444447,5.91
4967,197.4250000000001,38.533888888888896,6.28
4968,197.49708333333334,17.529444444444444,5.22
4969,197.49708333333334,17.529444444444444,5.22
4970,197.78666666666672,-42.23305555555557,5.79
4971,197.51333333333338,38.4988888888889,5.91
4972,197.97125,-63.302777777777784,6.33
4973,197.84666666666666,-43.36888888888889,5.25
4974,197.45916666666673,62.2291666666667,6.54
4975,198.07250000000002,-59.92083333333334,4.6
4976,198.57166666666674,-78.44722222222224,5.85
4977,198.20374999999999,-66.22694444444443,5.9
4978,197.91333333333338,-26.551666666666666,6.5
4979,198.01333333333335,-37.80305555555555,4.85
4980,198.23333333333332,-59.81666666666669,6.16
4981,198.0145833333333,-16.198611111111116,5.04
4982,198.2120833333333,-42.69972222222221,6.22
4983,197.9683333333334,27.878055555555566,4.26
4984,198.035,24.25805555555556,6.33
4985,198.34791666666675,-50.70000000000002,5.89
4986,198.13708333333332,11.556111111111115,5.77
4987,198.14958333333334,18.751666666666665,6.53
4988,198.55041666666673,-58.68388888888889,5.89
4989,198.56166666666675,-59.10333333333335,4.92
4990,198.36166666666674,-18.82666666666666,6.28
4991,198.48958333333343,-43.1388888888889,6.16
4992,198.30166666666668,18.72694444444444,6.11
4993,198.8120833333334,-67.89444444444449,4.8
4994,198.85708333333338,-69.67972222222225,6.37
4995,198.5454166666667,-19.930833333333336,5.33
4996,198.67958333333343,-48.95666666666669,5.89
4997,198.4291666666668,40.152777777777786,4.92
4998,198.63041666666672,11.331666666666669,5.67
4999,198.79041666666674,-36.37111111111113,6.19
5000,199.1866666666667,-65.13833333333336,6.07
5001,198.995,-19.943055555555556,5.22
5002,199.30416666666673,-66.78361111111113,4.87
5003,198.3833333333334,72.7988888888889,6.59
5004,198.88333333333338,40.85527777777778,5.79
5005,199.10625000000005,-1.3905555555555555,6.68
5006,199.22125000000005,-31.506111111111117,5.1
5007,199.05958333333336,19.05166666666667,6.45
5008,199.30791666666673,-43.97944444444446,5.84
5009,198.10583333333332,80.47138888888891,6.25
5010,199.13458333333338,19.785277777777775,6.45
5011,199.19375000000008,9.42416666666667,5.22
5012,199.82875,-72.03555555555555,6.04
5013,199.31500000000003,13.675555555555556,5.33
5014,199.3745833333334,-0.6766666666666667,6.37
5015,199.40125,5.469722222222225,4.8
5016,199.6441666666667,-51.28611111111111,6.19
5017,199.38541666666669,40.57250000000002,4.73
5018,199.11916666666676,68.40805555555555,6.2
5019,199.60125000000005,-18.311388888888896,4.74
5020,199.73041666666674,-23.171666666666674,3.0
5021,199.7129166666667,3.6877777777777787,6.62
5022,199.61583333333337,34.098055555555554,5.82
5023,199.5604166666667,49.68194444444444,5.15
5024,200.14541666666665,-59.77333333333335,6.18
5025,199.76750000000004,35.12805555555557,6.02
5026,200.15750000000008,-52.74805555555556,5.48
5027,200.20125000000002,-55.800555555555555,6.02
5028,200.14916666666667,-36.71222222222223,2.75
5029,200.2404166666667,-46.88055555555559,5.77
5030,200.71916666666675,-72.14666666666669,6.05
5031,200.17333333333337,2.9416666666666678,6.26
5032,200.07916666666665,40.15055555555557,5.6
5033,200.37458333333345,-19.48888888888889,6.21
5034,200.64875000000006,-60.97222222222224,6.18
5035,200.65791666666678,-60.98833333333336,4.53
5036,200.5675000000001,-52.183055555555555,5.83
5037,200.42333333333346,2.087222222222222,5.69
5038,200.7195833333334,-47.94305555555558,6.16
5039,200.7608333333334,-48.56277777777779,6.38
5040,200.54041666666677,5.1547222222222215,5.87
5041,201.0020833333334,-64.53583333333333,4.53
5042,201.27958333333336,-74.88777777777779,5.05
5043,200.7862500000001,-33.190000000000005,6.22
5044,200.75458333333333,-17.73527777777778,5.37
5045,200.51583333333338,43.90305555555556,6.35
5046,200.9679166666667,-49.82305555555558,6.48
5047,200.82875000000004,-4.924444444444444,5.89
5048,201.30791666666676,-64.4852777777778,5.31
5049,201.45875000000007,-70.62750000000003,5.67
5050,201.1383333333334,-5.16388888888889,5.75
5051,201.82625000000002,-74.69194444444446,6.63
5052,200.97500000000005,37.0338888888889,6.07
5053,201.1270833333334,12.431944444444445,6.44
5054,200.98125000000005,54.925277777777794,2.27
5055,200.98500000000004,54.92166666666668,3.95
5056,201.2983333333334,-11.161388888888888,0.98
5057,201.27791666666667,23.854444444444457,5.78
5058,201.53250000000008,-39.75527777777779,5.09
5059,201.5475,-1.1925000000000008,5.97
5060,201.7337500000001,-41.49805555555556,5.69
5061,201.77624999999998,-49.143888888888895,6.31
5062,201.30625000000006,54.988055555555576,4.01
5063,201.83666666666667,-49.380833333333335,6.28
5064,201.68000000000004,-12.70777777777778,5.25
5065,201.81124999999997,-40.16305555555557,6.4
5066,202.19333333333336,-69.62805555555556,6.2
5067,201.56916666666666,46.02805555555556,5.88
5068,201.86333333333337,-15.973611111111113,4.76
5069,202.28166666666664,-64.67583333333336,6.11
5070,201.49958333333336,63.26111111111111,6.5
5071,202.35500000000002,-51.16527777777779,5.06
5072,202.10750000000002,13.778888888888895,4.98
5073,201.53375,72.39138888888891,5.79
5074,201.76916666666668,64.73555555555556,6.66
5075,201.79458333333338,64.71944444444449,7.04
5076,201.9979166666667,52.74583333333334,6.34
5077,202.10916666666668,40.72972222222223,6.47
5078,202.31208333333333,-1.364444444444445,6.43
5079,202.04874999999998,50.58722222222223,6.8
5080,202.4283333333333,-23.281388888888888,4.97
5081,202.30416666666667,10.818333333333337,5.65
5082,203.31166666666675,-77.56833333333337,6.48
5083,202.19041666666664,50.71833333333334,6.43
5084,205.23125000000005,-85.78611111111115,5.58
5085,202.1129166666667,59.94583333333335,5.4
5086,202.50041666666675,7.178888888888891,6.17
5087,202.49,6.013333333333335,6.51
5088,202.60708333333343,-6.470277777777779,6.09
5089,202.7612500000001,-39.40750000000001,3.88
5090,202.8887500000001,-28.112777777777783,6.47
5091,201.73625000000004,78.6438888888889,5.77
5092,203.02208333333334,-38.39916666666666,6.16
5093,203.39875000000006,-65.63250000000004,6.37
5094,203.0116666666667,-18.728888888888893,6.01
5095,202.99125000000006,-6.255833333333337,4.69
5096,202.81583333333342,42.10611111111114,6.08
5097,203.14958333333342,-28.69277777777778,5.69
5098,203.14375000000007,-29.565277777777784,6.45
5099,203.2154166666667,-15.36305555555556,5.55
5100,203.24208333333343,-10.165000000000001,5.21
5101,203.2529166666667,-7.195000000000003,6.68
5102,203.20041666666674,24.34638888888889,6.11
5103,203.62041666666673,-48.272222222222226,6.33
5104,203.6816666666667,-33.31083333333334,6.44
5105,203.53291666666672,3.65888888888889,4.94
5106,203.66875000000002,-13.214444444444444,5.91
5107,203.6733333333334,-0.5958333333333333,3.37
5108,203.59083333333334,38.78916666666667,6.37
5109,203.53041666666672,55.348611111111126,5.6
5110,203.6991666666667,37.182500000000005,4.98
5111,203.88041666666675,-5.3961111111111135,5.73
5112,203.61375000000004,49.01611111111113,4.7
5113,204.30083333333334,-61.691944444444445,5.63
5114,203.88875000000007,10.204722222222221,6.49
5115,204.79958333333337,-75.68388888888892,6.34
5116,203.80875,44.196944444444455,6.84
5117,204.2104166666667,-34.46777777777779,6.5
5118,204.275,-44.14333333333333,5.98
5119,204.69041666666672,-70.44500000000002,6.1
5120,204.20166666666668,-26.495000000000005,5.78
5121,204.34875000000005,-46.428333333333335,5.9
5122,204.53166666666672,-58.41500000000002,6.42
5123,204.24625,24.61333333333334,5.74
5124,204.70458333333346,-57.62305555555556,6.01
5125,205.00250000000003,-70.78833333333336,6.59
5126,204.16583333333332,49.48666666666667,6.49
5127,204.36500000000004,36.295,4.82
5128,204.67500000000013,-29.560833333333342,5.83
5129,204.53291666666672,14.301666666666671,6.52
5130,205.04541666666668,-64.57694444444445,5.79
5131,203.67833333333334,76.54666666666667,6.57
5132,204.9716666666667,-53.4663888888889,2.3
5133,204.4291666666667,50.71472222222224,6.48
5134,204.99875000000003,-49.9502777777778,6.0
5135,204.92000000000004,-39.74805555555555,6.27
5136,204.9525000000001,-40.051944444444466,5.6
5137,204.7595833333334,18.265277777777783,6.48
5138,204.89416666666676,10.746111111111112,5.57
5139,204.29583333333332,71.24222222222225,5.5
5140,205.50458333333336,-58.78722222222221,5.38
5141,205.43625000000003,-54.559999999999995,5.01
5142,204.87666666666675,52.921388888888885,5.46
5143,205.06500000000005,31.011944444444453,6.21
5144,205.16875000000002,19.95555555555556,5.75
5145,205.16291666666666,28.06527777777779,6.23
5146,205.37875000000008,-23.44972222222223,6.59
5147,205.44041666666672,-33.59694444444445,6.05
5148,205.09666666666672,50.51944444444445,6.32
5149,205.2595833333334,22.495833333333337,5.62
5150,205.40333333333334,-8.703055555555554,5.01
5151,205.73375000000007,-56.76805555555558,6.0
5152,205.7275,-50.790555555555564,6.41
5153,205.08875000000003,57.2075,6.29
5154,205.18458333333336,54.68166666666668,4.66
5155,205.72916666666669,-41.40111111111113,5.98
5156,205.5529166666667,8.388333333333334,6.16
5157,205.91666666666669,-42.06750000000002,5.98
5158,206.06625000000003,-51.01305555555557,6.47
5159,205.76541666666668,3.538055555555556,5.36
5160,205.62,41.67416666666666,6.3
5161,205.68083333333334,34.988888888888916,5.98
5162,205.37458333333342,64.82249999999999,5.85
5163,205.97625000000005,-5.498888888888891,6.51
5164,205.93833333333333,22.700277777777785,6.13
5165,206.12416666666672,-16.179166666666674,5.6
5166,206.19041666666666,-25.50083333333334,6.21
5167,206.40375000000003,-26.116111111111113,5.81
5168,206.42166666666668,-33.0438888888889,4.23
5169,205.97791666666672,52.06444444444446,6.02
5170,206.39625,-15.767500000000005,6.19
5171,206.7945833333334,-62.590000000000025,6.51
5172,206.6637500000001,-51.432777777777794,4.65
5173,206.48458333333335,-12.42666666666667,5.51
5174,206.73500000000007,-36.251944444444455,5.15
5175,206.8650000000001,-50.24944444444446,5.91
5176,206.91000000000008,-50.32111111111113,5.45
5177,206.305,55.87944444444448,6.5
5178,206.8062500000001,-9.709166666666668,6.05
5179,206.55625000000012,41.08861111111112,5.87
5180,206.57916666666674,38.50388888888888,5.94
5181,206.8558333333334,-17.860000000000007,5.43
5182,206.68041666666673,25.702222222222236,5.95
5183,206.73791666666676,6.350555555555558,6.33
5184,205.66375000000005,78.06444444444446,5.91
5185,206.8154166666667,17.456666666666674,4.5
5186,206.7491666666667,38.54277777777778,5.5
5187,206.6487500000001,54.43277777777779,5.7
5188,208.91125000000005,-82.66611111111112,5.95
5189,207.22958333333338,-35.7038888888889,6.53
5190,207.37625000000008,-41.68777777777778,3.41
5191,206.88500000000005,49.31333333333335,1.86
5192,207.36125000000007,-34.45083333333336,4.19
5193,207.40416666666673,-42.4738888888889,3.04
5194,207.94750000000002,-69.4013888888889,5.75
5195,207.16125000000002,31.190277777777787,5.62
5196,207.46791666666667,-18.134166666666662,4.97
5197,207.5270833333334,-29.08138888888889,6.18
5198,207.58083333333337,-39.90111111111111,6.44
5199,207.2383333333334,39.54277777777778,7.4
5200,207.36916666666673,15.797777777777782,4.07
5201,207.42833333333334,21.264166666666664,4.91
5202,207.64375000000007,-19.897222222222226,6.53
5203,205.59625000000003,82.75250000000003,5.98
5204,207.43750000000006,36.63277777777778,6.38
5205,207.60291666666672,5.497222222222224,6.01
5206,207.94666666666672,-46.89916666666667,5.77
5207,208.02,-52.81166666666666,5.25
5208,207.90250000000003,-36.43333333333333,6.35
5209,207.83499999999998,-24.39083333333334,6.45
5210,207.95666666666673,-32.994444444444454,4.56
